contextID,citationID,CONTENTS,LABELS
3062127,2933237," is detected by the algorithm itself and hencestted to the respective data in contrast to the self organizing map where additional consideration may be required in order tosnd an appropriate topology =-=[2, 5, 16, 17]-=-. There exist various possibilities of further processing the outputs of the NG: attaching labels or local linear maps to the codebooks gives rise to general functions [7, 13], hence unsupervised meth",UNK_UNK
26463266,25691606,"ded with heaps (but with immutable stack variables). In particular, we provide simple sound rules for deriving higher-order frame rules, allowing for local reasoning. 1. Introduction Separation logic =-=[20, 18, 5, 14, 9, 4]-=- is a Hoare-style program logic, and variants of it have been applied to prove correct interesting pointer algorithms such as copying a dag, disposing a graph, the Schorr-Waite graph algorithm, and Ch",UNK_UNK
8228386,7852211," contrast, the TDSEP (Temporal Decorrelation SEParation) algorithm [21] relies on distinctive spectral/temporal characteristics of the sources using second-order statistics only (see also [22], [23], =-=[24]-=-, [25]). Such inherent time structure of signals can be found particularly in neurophysiological recordings. The advantage of second-order methods is their computational simplicity and eciency. Furthe",UNK_UNK
130775406,148854063,"ompetition, different variants of the MCTS algorithm can be found among the winners of the competition. The general video game playing competition is a recent addition to the set of game competitions =-=[18]-=-, [17]. Like the Stanford GGP competition, submitted controllers are scored on multiple unseen games. However, unlike the Stanford GGP competition the games are arcade games inspired by 1980",UNK_UNK
69838130,70674667,"l relationships in muscle differentiation Results Synthetic Data Prior to the analysis of the experimental gene expression data we tested the proposed algorithm on data sampled from the ASIA network (=-=Lauritzen and Spiegelhalter, 1988-=-). The choice of ASIA network can be attributed to its number of nodes (8 nodes), which is comparable to that of the myogenic progenitor differentiation data (i.e., nine genes). The false-positive and",UNK_UNK
136763109,155532838,"m, called TrenDS, that supports this functionality. It achieves this in polynomial time by leveraging on the distinct properties of the evolution relationships (the detailed algorithm is presented in =-=[3]-=-). One of the distinct features of TrenDS is its ability to reason and generate answers that may not be explicitly recorded in the data, alongside an explanation of why such an answer is considered. T",UNK_UNK
130786695,148867968,"o develop a method for assembling complex, aperiodic structures. The field of algorithmic self-assembly achieves this goal. Algorithmic self-assembly has a strong theoretical foundation due to Winfree=-=[4]-=-, who developed the abstract Tile Assembly Model (aTAM). Let ? be the number of binding sites for a tile to bind to the growing tiling lattice. The key features of the aTAM model are: ",UNK_UNK
27993202,27277685,"d from both the detected semantic relations as well as from a module which utilizes a learning algorithm to detect temporally ordered events ( , where is the temporal signal linking two events and ) (=-=Moldovan et al., 2005-=-). From each triple, temporally related SUMO predicates are generated based on hand-coded rules for the signal classes ( sequence, earlier TMP(e1,e2), contain, during TMP(e1,e2), etc.). In the above e",UNK_UNK
136917782,155708125,"cribe how this design enables optimizing for three different performance objectives using end-host scheduling: (i) minimizing flow completion time [5, 6, 8, 13, 14]; (ii) deadline-constrained traffic =-=[6, 12, 18]-=-; and (iii) fairness across multiple tenants. The optimal algorithm for minimizing flow completion time when scheduling over a single link is Shortest Remaining Processing Time (SRPT) scheduling, whic",UNK_UNK
27019528,26302267,y learning the spatial pattern model without manually specifying the matching information. This section derives the theory for inferring the maximum likelihood parameters for Z using the EM algorithm =-=[5]-=-. The learning procedure simultaneously estimates the parameters of Z and the matching probabilities betweenthe sample ARGs and Z. 3.1. The basic EM algorithm The EM algorithm is a technique for itera,UNK_UNK
34176423,34196805,". In the domain of simple polyhedral objects, Guzman in 1968 proposed an elegant algorithm for assigning occlusion labels to line segments [21]. The approach, fully developed by Waltz [75] and others =-=[11, 28, 29, 34, 14]-=-, defines a set of possible line labels (convex, concave, and occluding) and a set of allowed vertex types (T-junctions, L-junctions, etc). Constraint propagation was used to efficiently rule out glob",UNK_UNK
14193678,13233214,"ng of quantifier-free Presburger formulas (QFP formulas for short). Presburger arithmetic is the first-order theory of linear arithmetic over the nonnegative integers. It was shown to be decidable in =-=[24]-=-, although the best-known decision algorithms have complexity triply exponential in the size of the formula [26]. For many applications, however, the quantifier-free fragment of Presburger arithmetic ",UNK_UNK
126004927,142345759,"entaries of historical value. Close-up views of the faces of main actors are important in feature films, whereas historical documentaries often feature sports persons, politicians, etc. Rowley et al. =-=[6]-=- have developed a famous, very reliable face recognition algorithm based on a neural network. We have implemented the face detector and trained our own network with more than 7, 500 faces. The face de",UNK_UNK
168147729,190935866,"uct the corresponding credible intervals.sAlgorithm 3sStep 1. 0 ,? ?= sM nburn= .sStep 2. Generate 1?sfrom gamma distribution ( )1 .h ? ??sStep 3. Generate 1?sfrom ( )2h ? ??susing (MH) algorithm in =-=[22]-=- [23].sStep 4. Compute ( )t?sand ( )t? .sStep 5. Repeat Steps 2-4 Nstimes.sStep 6. Obtain the Bayes estimates of ?sand ?swith respect to the SEL function ass( ) 1 1 , N i i M E x N M ? ? = + = ? ?  (",UNK_UNK
73922738,75395980,"t require special additional hardware as do location-based algorithms. Furthermore, probabilistic broadcast methods require little or no topological information in order to make rebroadcast decisions =-=[49, 81]-=-. As a result, the effects of node mobility on probabilistic methods are limited and they can be used to effectively reduce the overhead associated with the dissemination of RREQ packets during route ",UNK_UNK
8886768,8444592,"used in statistical and machine learning and related algorithmic areas. Three of the most common methods to mine data are association rules [14] [15], data classification [4] [11] and data clustering =-=[7]-=- [20]. Association rules discover the cooccurrence associations among data. Data classification is the process that classifies a set of data into different classes according to some common properties ",UNK_UNK
19231301,18043710,"ot known apriori, and it would require an extensive offline computation to estimate them to within an adequate degree of accuracy. Online techniques related to dual subgradient algorithms, as in [28] =-=[7]-=- [8], can also be considered when prices are suitably defined for this free market context. However, we can show that these algorithms do not always lead to non-negative profits, particularly when the",UNK_UNK
